train/explained_variance,train/n_updates,train/policy_loss,time/total_timesteps,time/fps,train/learning_rate,train/entropy_loss,train/std,time/iterations,time/time_elapsed,train/reward,train/value_loss,train/mean_reward
0.05158430337905884,98999,62.2115364074707,495000,137,0.0001,-41.10197067260742,0.9987451434135437,3000,108,0.8484056,5.207944869995117,0.13390854
0.0,99099,372.79144287109375,495500,138,0.0001,-41.09333038330078,0.998491108417511,3100,112,2.1981735,89.24067687988281,0.13415769
-2.305891752243042,99199,-245.1213836669922,496000,138,0.0001,-41.09599685668945,0.998580276966095,3200,115,0.008195317,112.95816802978516,0.13442053
0.0,99299,14.028063774108887,496500,138,0.0001,-41.10570526123047,0.9988888502120972,3300,119,-0.6721011,0.1540420651435852,0.13438138
-0.05816376209259033,99399,-150.4565887451172,497000,138,0.0001,-41.10020065307617,0.9986811280250549,3400,122,-0.44676754,14.602090835571289,0.13438971
0.026942193508148193,99499,209.4776153564453,497500,138,0.0001,-41.097267150878906,0.9985421895980835,3500,126,-2.2404783,46.26632308959961,0.13441132
0.0,99599,-90.03617858886719,498000,138,0.0001,-41.09492111206055,0.9984843134880066,3600,130,0.36134398,5.341216564178467,0.13432764
-1.1920928955078125e-07,99699,-120.45811462402344,498500,138,0.0001,-41.071685791015625,0.9977051019668579,3700,133,-10.570853,30.631046295166016,0.13445915
0.171394944190979,99799,93.30461120605469,499000,138,0.0001,-41.072269439697266,0.9977262616157532,3800,137,-0.2523491,7.2911882400512695,0.13476118
0.0,99899,-70.17626190185547,499500,138,0.0001,-41.071720123291016,0.9977316856384277,3900,141,1.0278308,5.0207319259643555,0.13471197
-0.025708675384521484,99999,107.5104751586914,500000,138,0.0001,-41.07219696044922,0.9977388978004456,4000,144,1.7322311,7.345761299133301,0.13476576
0.0001564621925354004,100099,131.49383544921875,500500,138,0.0001,-41.077945709228516,0.9979206323623657,4100,148,1.3632442,13.481817245483398,0.13475606
5.960464477539063e-08,100199,-100.2799072265625,501000,138,0.0001,-41.07899475097656,0.9979297518730164,4200,151,1.7523781,11.136499404907227,0.13477561
0.007661044597625732,100299,-246.8491668701172,501500,138,0.0001,-41.073951721191406,0.9977473616600037,4300,155,5.8253536,54.79364013671875,0.1352487
0.0,100399,-54.69121551513672,502000,138,0.0001,-41.07889175415039,0.9979335069656372,4400,158,0.19306849,2.0772130489349365,0.13528067
0.08499759435653687,100499,49.08145523071289,502500,138,0.0001,-41.07182312011719,0.9976902604103088,4500,162,0.45621613,1.4211046695709229,0.13522923
0.0,100599,97.4383544921875,503000,138,0.0001,-41.076873779296875,0.9978641271591187,4600,165,3.0594952,9.603391647338867,0.13528457
0.0,100699,-45.328330993652344,503500,138,0.0001,-41.07387161254883,0.9977493286132812,4700,169,4.714844,9.90385627746582,0.1352329
1.1920928955078125e-07,100799,273.7747497558594,504000,138,0.0001,-41.07295608520508,0.9977440237998962,4800,172,7.6903048,80.4762954711914,0.13551211
5.960464477539063e-08,100899,-106.5203628540039,504500,138,0.0001,-41.07746124267578,0.9978493452072144,4900,176,3.6137881,16.833662033081055,0.1358456
-0.024688124656677246,100999,44.17576217651367,505000,138,0.0001,-41.074466705322266,0.997787594795227,5000,180,0.8290884,1.3595985174179077,0.1357535
1.1920928955078125e-07,101099,-29.699682235717773,505500,138,0.0001,-41.076393127441406,0.997819185256958,5100,183,-2.1817715,2.9778072834014893,0.13576455
-0.0218203067779541,101199,-277.91741943359375,506000,138,0.0001,-41.07746505737305,0.9978728294372559,5200,187,-1.4753134,53.970947265625,0.13576147
0.0,101299,-106.7239761352539,506500,138,0.0001,-41.078269958496094,0.9978994131088257,5300,191,-1.0814828,7.919502258300781,0.13577832
0.0,101399,121.5634536743164,507000,138,0.0001,-41.072052001953125,0.9976762533187866,5400,195,-4.8192806,13.407238960266113,0.13604042
0.04365956783294678,101499,8.953893661499023,507500,138,0.0001,-41.06978225708008,0.9975955486297607,5500,198,2.247562,2.001349449157715,0.1362934
0.0,101599,-11.68151569366455,508000,138,0.0001,-41.066741943359375,0.9975382685661316,5600,202,0.8656872,0.4376451373100281,0.13627806
0.0,101699,-66.37510681152344,508500,138,0.0001,-41.07334899902344,0.9976773262023926,5700,206,1.8011619,2.8589301109313965,0.1362937
0.0,101799,0.9868133664131165,509000,138,0.0001,-41.067176818847656,0.9974685311317444,5800,209,-0.6702094,12.680459976196289,0.13637932
-0.001296401023864746,101899,363.02178955078125,509500,138,0.0001,-41.065765380859375,0.9974575042724609,5900,213,-0.35925412,74.53010559082031,0.13632134
0.003996491432189941,101999,-226.1844482421875,510000,138,0.0001,-41.0662841796875,0.9974721670150757,6000,216,-2.7789583,50.584503173828125,0.13658872
0.01816457509994507,102099,-66.53109741210938,510500,142,0.0001,-41.0673942565918,0.9974967241287231,100,3,-0.27459237,4.52260684967041,0.13688196
0.07049030065536499,102199,117.92230224609375,511000,132,0.0001,-41.06426239013672,0.9973931312561035,200,7,-0.8570124,11.911996841430664,0.13679416
